demand_units,azure_cpu_utilization_percent,azure_memory_utilization_percent,active_instances,avg_temperature_c,marketing_spend_usd,competitor_index,year,month,day,day_of_week,quarter,is_weekend,is_month_end,season_q1,season_q2,season_q3,season_q4,demand_lag_1,demand_mean_lag_1,demand_lag_7,demand_mean_lag_7,demand_lag_30,demand_mean_lag_30,demand_rolling_mean_7,demand_rolling_std_7,cpu_spike,cpu_trend,memory_spike,memory_trend,instances_trend,high_utilization,marketing_roi,high_marketing,competitor_threat,demand_growth,azure_load,service_stress
1766,-0.06597585736334127,1.073621249010682,0.37212430504271754,0.43648617149014113,-1.1413429675755145,0.3324150031612325,-1.0600988273786502,-0.25273023222309793,-1.721447572861023,0.9457891027269566,-0.5837613591681156,1.4784161409137435,-0.1351474756798972,-0.4639599719650728,1.5506708718073463,-0.5963414293036761,-0.6032531583743966,0.3999800047885943,0.3999800047885943,1.2406288464939428,0.9576834867716819,1.3187993693703297,0.04507509978423483,0.9233013456318275,-0.052286235388604614,-0.3308364192745532,-0.44960856218568124,-0.334991718362665,2.0988017639839183,-0.33850085775501976,-0.4675245822121844,1.8160512019511859,-0.56871973457804,-0.726221219928179,0.0432295695681518,0.6687042378389297,-0.41304197672958426
1019,1.5718969624782269,-0.5131864029603027,0.7905296160907481,-0.4587900126495763,0.7773537264612616,-1.3224947931772513,-1.0600988273786502,-0.25273023222309793,-1.3747743560506607,-0.9521723812605468,-0.5837613591681156,-0.6763995415945232,-0.1351474756798972,-0.4639599719650728,1.5506708718073463,-0.5963414293036761,-0.6032531583743966,-1.156958972747459,-1.156958972747459,-0.3678299954647075,0.5569900870269782,1.0319130200685038,-0.11002319207555623,0.5311532579208932,0.6890027688000969,3.022641830644782,0.4000754155042067,-0.334991718362665,0.12130351394199114,0.771228064856356,-0.4675245822121844,-0.732062747146134,-0.56871973457804,-0.726221219928179,0.32379197050421843,0.8385701584290837,-0.41304197672958426
1322,0.2728943812245694,-1.3383263819852147,1.3484033641547888,-0.8566905389338951,1.3148270508507809,0.9601394086689331,-1.0600988273786502,-0.25273023222309793,-1.3747743560506607,-0.9521723812605468,-0.5837613591681156,-0.6763995415945232,-0.1351474756798972,-0.4639599719650728,1.5506708718073463,-0.5963414293036761,-0.6032531583743966,-0.461668415656016,-0.461668415656016,1.4403582139234183,0.5253969535855686,-0.3476728067211589,-0.33754341360541423,0.07826066250571646,0.047915220686353836,-0.3308364192745532,0.5888940772130709,-0.334991718362665,-1.2965254200503333,1.205469817182546,-0.4675245822121844,-0.596288242451551,1.7583353261724721,1.3769908845391448,0.11210505397126616,-0.6902231268823016,-0.41304197672958426
1032,-1.7038486772049093,0.9466766368530033,0.9299980531067583,-0.9561656705049749,-0.8226835133661552,-0.637704532623396,-1.0600988273786502,-0.25273023222309793,-1.259216617113873,-0.47768201026367096,-0.5837613591681156,-0.6763995415945232,-0.1351474756798972,-0.4639599719650728,1.5506708718073463,-0.5963414293036761,-0.6032531583743966,0.18456789967744172,0.18456789967744172,1.2130066999345472,0.0715346219516636,0.12906480314805177,-0.25839201259432293,-0.5153438937939729,-0.6227458916292486,-0.3308364192745532,0.08537764598943362,-0.334991718362665,-0.5502996653175304,1.2537189007743448,-0.4675245822121844,0.033544686596341376,-0.56871973457804,-0.726221219928179,-0.5199107588158502,-0.6477566467347631,-0.41304197672958426
1629,-1.0825865731270732,0.8832043307741639,1.0694664901227684,0.5359613030612208,-0.8889859969522639,-1.7219557785003332,-1.0600988273786502,-0.25273023222309793,-0.796985661366723,1.4202794737238325,-0.5837613591681156,1.4784161409137435,-0.1351474756798972,-0.4639599719650728,1.5506708718073463,-0.5963414293036761,-0.6032531583743966,1.0803410100406505,1.0803410100406505,0.4034653276937998,0.2741930145148498,-0.10719454333580485,-0.2708896022276527,0.43888311963596766,-0.37846514239250884,-0.3308364192745532,-1.079004101215229,-0.334991718362665,0.7182841177282342,2.5564441577529164,-0.4675245822121844,1.1458803632813288,-0.56871973457804,-0.726221219928179,-0.330939421001256,-0.2230918452593783,-0.41304197672958426
1419,-0.06597585736334127,1.708344309799076,-0.3252178800373334,-0.16036461793633716,1.1790872144782747,1.0172052637150877,-1.0600988273786502,-0.25273023222309793,-0.21919696668278538,0.4712987317300808,-0.5837613591681156,-0.6763995415945232,-0.1351474756798972,-0.4639599719650728,1.5506708718073463,-0.5963414293036761,-0.6032531583743966,0.839335387490549,0.839335387490549,1.1322650407609294,0.4329292459521755,0.5087673242828213,-0.12989115508238827,0.17206863642872372,-0.8153955440472405,-0.3308364192745532,-0.166380569622385,2.9851484236317485,1.1660195705679157,2.3151987397939213,-0.4675245822121844,-0.472730075852384,1.7583353261724721,1.3769908845391448,-0.4092761405748017,1.0933690393143145,2.4210614328303324
1194,1.5154185893802417,-1.6556879123794117,-1.0225600651173843,1.0333369609166194,1.7059019835868119,1.6449296692227884,-1.0600988273786502,-0.25273023222309793,0.24303398906436469,-0.9521723812605468,-0.5837613591681156,-0.6763995415945232,-0.1351474756798972,-0.4639599719650728,1.5506708718073463,-0.5963414293036761,-0.6032531583743966,0.3914488323089447,0.3914488323089447,-1.1476244406414904,0.16554345804561288,-0.6282307806707387,-0.14975911808922246,0.557296463768289,-1.716090207625267,3.022641830644782,0.2112567537953426,-0.334991718362665,0.531727679045033,1.3984661515497423,-0.4675245822121844,-0.7925436608506828,1.7583353261724721,1.3769908845391448,-0.4455409885171193,0.03170703562585255,-0.41304197672958426
1810,-0.9131514538331179,0.05806435174925184,1.2089349271387786,1.3317623556298586,0.6406734293286688,-0.865967952808014,-1.0600988273786502,-0.25273023222309793,0.3585917280011522,-0.47768201026367096,-0.5837613591681156,-0.6763995415945232,-0.1351474756798972,-0.4639599719650728,1.5506708718073463,-0.5963414293036761,-0.6032531583743966,-0.0884296196713457,-0.0884296196713457,-0.454945996152032,0.5515961374150302,0.47501598907084186,-0.06900546199693422,1.1655104586297573,-1.6192629462241417,-0.3308364192745532,0.3056660846497747,-0.334991718362665,0.04668093846871194,1.5432134023251387,-0.4675245822121844,0.11488875685344968,-0.56871973457804,-0.726221219928179,0.3794381211074976,-0.6477566467347631,-0.41304197672958426
1394,1.0071132314983757,-1.0844371576698573,1.2089349271387786,0.7349115662033803,-0.04586292553458414,-1.208363083084942,-1.0600988273786502,-0.25273023222309793,0.5897072058747272,0.4712987317300808,-0.5837613591681156,-0.6763995415945232,-0.1351474756798972,-0.4639599719650728,1.5506708718073463,-0.5963414293036761,-0.6032531583743966,1.225370942194694,1.225370942194694,0.18886249673234184,1.1611124435651474,-1.6196762525226371,0.04155013860560207,1.2208725416007125,-1.6589633556651682,-0.3308364192745532,0.9035918467278453,-0.334991718362665,-1.5950157219434542,1.49496431873334,-0.4675245822121844,0.022461231834394486,-0.56871973457804,-0.726221219928179,-0.5327166349417154,0.03170703562585255,-0.41304197672958426
901,-0.17893260355931148,1.3275104733260397,0.7905296160907481,1.1328120924876992,-0.8220565395260975,0.9030735536227784,-1.0600988273786502,-0.25273023222309793,0.8208226837483023,1.4202794737238325,-0.5837613591681156,1.4784161409137435,-0.1351474756798972,-0.4639599719650728,1.5506708718073463,-0.5963414293036761,-0.6032531583743966,0.3381290043111347,0.3381290043111347,-0.4273238495926365,1.2165930681451829,-1.1112967658921955,0.33700597557817746,1.1201443073063349,-1.3162403338231983,-0.3308364192745532,-0.04050146181647537,-0.334991718362665,0.15861480167863232,1.446715235141541,-0.4675245822121844,-0.1915883266124268,-0.56871973457804,1.3769908845391448,-0.6841713308742732,0.7536371981340066,-0.41304197672958426
1345,0.15993763502859915,1.4544550854837184,0.0931874310106972,-1.7519667230736127,0.01996932767148121,-1.6648899234541787,-1.0600988273786502,-0.25273023222309793,0.8208226837483023,1.4202794737238325,-0.5837613591681156,1.4784161409137435,-0.1351474756798972,-0.4639599719650728,1.5506708718073463,-0.5963414293036761,-0.6032531583743966,-0.7133380038056795,-0.7133380038056795,1.0812703086512758,1.1156491539787283,1.5402925066989455,0.3972507666311536,0.81488393314704,-1.5933074846447697,-0.3308364192745532,0.557424300261594,2.9851484236317485,0.9794631318847146,1.0124734828153499,-0.4675245822121844,-0.07654987269718928,-0.56871973457804,-0.726221219928179,0.351150385661845,1.0933690393143145,2.4210614328303324
634,-1.026108200029088,0.5658428003799669,-1.580433813181425,0.5359613030612208,-1.6488782911022752,1.530797959130479,-1.0600988273786502,-0.25273023222309793,0.8208226837483023,1.4202794737238325,-0.5837613591681156,1.4784161409137435,-0.1351474756798972,-0.4639599719650728,1.5506708718073463,-0.5963414293036761,-0.6032531583743966,0.23362214143542698,0.23362214143542698,0.8411701116349912,0.8097351545582532,-1.2610683158953546,0.19696888148163208,0.04981070320119683,-0.7133238206941427,-0.3308364192745532,-0.5754876699915908,-0.334991718362665,1.9495566130373583,0.0957408945711709,-0.4675245822121844,0.023414357701796132,-0.56871973457804,1.3769908845391448,-0.8981796143364023,-0.39295776584953224,-0.41304197672958426
1158,-0.2918893497552817,0.4388981882222882,0.7905296160907481,0.6354364346323006,-0.06185075845605715,1.4166662490381696,-1.0600988273786502,-0.25273023222309793,0.9363804226850898,-1.4266627522574227,-0.5837613591681156,-0.6763995415945232,-0.1351474756798972,-0.4639599719650728,1.5506708718073463,-0.5963414293036761,-0.6032531583743966,-1.2827937668222906,-1.2827937668222906,0.3949662056755242,0.043023745431366466,1.0825400228864732,0.19440527335171834,-0.1508768475685162,-0.7865036667758533,-0.3308364192745532,-0.6384272238945454,-0.334991718362665,1.427198584724396,0.4817335633055622,-0.4675245822121844,-0.26733218981019274,-0.56871973457804,1.3769908845391448,0.7593283599666079,0.07417351577339103,-0.41304197672958426
1206,-0.8566730807351327,0.3119535760646094,0.6510611790747379,0.2375359083479817,-0.637882974009129,-0.3523752573926227,-1.0600988273786502,-0.25273023222309793,1.0519381616218773,-0.9521723812605468,-0.5837613591681156,-0.6763995415945232,-0.1351474756798972,-0.4639599719650728,1.5506708718073463,-0.5963414293036761,-0.6032531583743966,-0.16521017198819216,-0.16521017198819216,-0.08310940785247617,-0.1580935186712635,-1.1956751039221443,0.0037369186893716853,-0.14164983374002327,-0.7868187266221115,-0.3308364192745532,-1.2048832090211379,-0.334991718362665,0.7555954054648738,1.0607225664071498,-0.4675245822121844,0.1691060220928943,-0.56871973457804,-0.726221219928179,-0.20089648526421638,-0.4354242459970707,-0.41304197672958426
1705,-0.3483677228532668,-0.3862417908026239,0.6510611790747379,-0.558265144220656,1.4643603117045578,-0.12411183720800407,-1.0600988273786502,-0.25273023222309793,1.0519381616218773,-0.9521723812605468,-0.5837613591681156,-0.6763995415945232,-0.1351474756798972,-0.4639599719650728,1.5506708718073463,-0.5963414293036761,-0.6032531583743966,-0.06283610223239687,-0.06283610223239687,1.2257553829619605,-0.14884674790792382,-0.6303402391214874,0.17453731034488412,-0.22238620473933324,-1.0528815034464705,-0.3308364192745532,-0.8272458856034095,-0.334991718362665,0.19592608941527193,0.8677262320399536,-0.4675245822121844,-0.3153802998666663,1.7583353261724721,-0.726221219928179,0.2544961259307282,-0.5203572062921477,-0.41304197672958426
440,0.2728943812245694,-0.06888026040842694,1.3484033641547888,-0.16036461793633716,-0.8968231699529859,-0.637704532623396,-1.0600988273786502,-0.25273023222309793,1.167495900558665,-0.47768201026367096,-0.5837613591681156,-0.6763995415945232,-0.1351474756798972,-0.4639599719650728,1.5506708718073463,-0.5963414293036761,-0.6032531583743966,1.0014276646038915,1.0014276646038915,0.34184669306130194,-0.2297559920871429,1.128948108802945,0.4193618867516604,-0.955933804104492,-0.22338081356448078,-0.3308364192745532,-0.5125481160886364,-0.334991718362665,-0.10256421247784962,0.9159753156317523,-0.4675245822121844,-0.955029178012253,-0.56871973457804,-0.726221219928179,-1.159089221203588,0.15910647606846798,-0.41304197672958426
1232,-1.3649784386169987,-1.528743300221733,-1.580433813181425,-0.3593148810784966,0.933783699555674,0.6748101334381599,-1.0600988273786502,-0.25273023222309793,1.629726856305815,1.4202794737238325,-0.5837613591681156,1.4784161409137435,7.399324293474371,-0.4639599719650728,1.5506708718073463,-0.5963414293036761,-0.6032531583743966,-1.6965556320852966,-1.6965556320852966,-0.7056700956911611,-0.9648742677726189,1.0909778566894681,-0.008440219927719123,-0.7014220060019057,-0.239384470927288,-0.3308364192745532,-0.7957761086519326,-0.334991718362665,-1.184591556840413,0.0957408945711709,-0.4675245822121844,-0.5705864741142401,1.7583353261724721,1.3769908845391448,1.9500591477446387,-2.049150491603533,-0.41304197672958426
1134,1.3459834700862865,1.2640381672472003,0.7905296160907481,-1.1551159336471344,-1.037108566665911,-1.4366265032695602,-1.0600988273786502,-0.25273023222309793,1.629726856305815,1.4202794737238325,-0.5837613591681156,1.4784161409137435,7.399324293474371,-0.4639599719650728,1.5506708718073463,-0.5963414293036761,-0.6032531583743966,-0.0073834811146744304,-0.0073834811146744304,0.23773244833742632,-0.7098175075505095,-1.0902021813847083,-0.17667700345331783,-0.8636636658195666,-0.36315760959074533,-0.3308364192745532,0.14831719989238878,-0.334991718362665,-0.21449807568777,0.3369863125301647,2.138924963620744,0.4226168767814548,-0.56871973457804,-0.726221219928179,-0.3488920732615243,1.857765681970007,2.4210614328303324
1166,0.38585112742053956,-0.2592971786449451,-1.0225600651173843,1.530712618772018,-1.6998199156069687,-0.3523752573926227,-1.0600988273786502,0.06037444436440685,-1.6058898339242356,-0.9521723812605468,0.3595631560093465,-0.6763995415945232,-0.1351474756798972,-0.4639599719650728,-0.64488217208496,1.6768917114607647,-0.6032531583743966,-0.21639720686608982,-0.21639720686608982,-1.272986490411055,-0.8724065601392258,0.09742292638682098,-0.04497163577899155,-0.4545993860897294,-0.8296007486189172,-0.3308364192745532,0.2112567537953426,-0.334991718362665,-0.3264319388976904,0.529982646897361,-0.4675245822121844,1.6284962199084332,-0.56871973457804,-0.726221219928179,-0.21708120254513646,0.11663999592092951,-0.41304197672958426
412,-1.026108200029088,-1.6556879123794117,-1.0225600651173843,-1.6524915915025329,1.4447673792027527,-1.4366265032695602,-1.0600988273786502,0.06037444436440685,-1.6058898339242356,-0.9521723812605468,0.3595631560093465,-0.6763995415945232,-0.1351474756798972,-0.4639599719650728,-0.64488217208496,1.6768917114607647,-0.6032531583743966,-0.14814782702889295,-0.14814782702889295,-0.15960150601695625,-0.4624663896311824,-1.2948196511073342,-0.08342575772769982,-1.0282120790943512,0.08168520124484867,-0.3308364192745532,0.4000754155042067,-0.334991718362665,-0.40105451437097034,-0.09725543979602536,-0.4675245822121844,-1.3915732459387098,1.7583353261724721,-0.726221219928179,-1.0425479309377468,-1.879284571013379,-0.41304197672958426
1713,0.7811997391064354,-0.5766587090391421,-0.8830916281013741,-0.2598397495074169,-0.9179835370549355,-1.4366265032695602,-1.0600988273786502,0.06037444436440685,-1.1436588781770856,0.9457891027269566,0.3595631560093465,1.4784161409137435,-0.1351474756798972,-0.4639599719650728,-0.64488217208496,1.6768917114607647,-0.6032531583743966,-1.7562738394428439,-1.7562738394428439,-0.057612041797649484,-1.0373073054187776,-1.7146018828063294,-0.15200227520289508,-0.6383707448405395,0.7211024201627048,-0.3308364192745532,0.08537764598943362,-0.334991718362665,-1.4830818587335337,-0.6279953593058135,-0.4675245822121844,1.3370361189402162,-0.56871973457804,-0.726221219928179,3.6108011492871572,0.20157295621600646,-0.41304197672958426
1443,-0.8001947076371476,1.708344309799076,-0.7436231910853639,-1.4535413283603735,-1.2146989068622729,0.5036125682996965,-1.0600988273786502,0.06037444436440685,-1.1436588781770856,0.9457891027269566,0.3595631560093465,1.4784161409137435,-0.1351474756798972,-0.4639599719650728,-0.64488217208496,1.6768917114607647,-0.6032531583743966,0.4874245227050028,0.4874245227050028,-1.6851939082974197,-0.8323372201647559,-0.16414992150602029,0.14697852294831087,-0.052455366731262464,-0.42484216821016346,-0.3308364192745532,-0.07197123876795362,2.9851484236317485,0.15861480167863232,-1.544727947549993,-0.4675245822121844,1.2865898070473027,-0.56871973457804,-0.726221219928179,-0.26914174843029975,0.5413047973963143,-0.41304197672958426
1931,1.0071132314983757,-0.19582487256610573,1.6273402381868092,1.4312374872009384,-0.9424355168171884,-0.23824354730031339,-1.0600988273786502,0.06037444436440685,-0.9125434003035104,-1.4266627522574227,0.3595631560093465,-0.6763995415945232,-0.1351474756798972,-0.4639599719650728,-0.64488217208496,1.6768917114607647,-0.6032531583743966,0.44263586718684234,0.44263586718684234,-0.002367748678858323,-0.05946129719564438,-0.3793146834823897,0.23702525851153508,0.4850181887784298,0.35772946058595506,-0.3308364192745532,0.053907869037956704,-0.334991718362665,0.38248252809847305,-0.4349990249386179,-0.4675245822121844,1.7696602849587428,-0.56871973457804,-0.726221219928179,0.1620508330269832,0.6262377576913912,-0.41304197672958426
1625,1.6283753355762118,-0.6401310151179814,-1.3014969391494047,1.2322872240587788,0.10915635641969831,-0.295309402346468,-1.0600988273786502,0.06037444436440685,-0.565870183493148,-0.0031916392667950856,0.3595631560093465,-0.6763995415945232,-0.1351474756798972,-0.4639599719650728,-0.64488217208496,1.6768917114607647,-0.6032531583743966,1.4834389097040945,1.4834389097040945,-0.2105962381266096,0.47916309976887145,1.415834458104771,0.5161380936559112,0.8625568379275839,0.3922671034203254,3.022641830644782,1.0294709545337544,-0.334991718362665,0.49441639130839343,-1.1587352788156018,-0.4675245822121844,0.21120337723836755,-0.56871973457804,-0.726221219928179,-0.4454244813180527,0.7961036782815452,-0.41304197672958426
1519,0.4423295005185247,-1.401798688064054,-1.580433813181425,0.43648617149014113,0.4149628469078733,0.7889418435304691,-1.0600988273786502,0.06037444436440685,-0.45031244455636044,0.4712987317300808,0.3595631560093465,-0.6763995415945232,-0.1351474756798972,-0.4639599719650728,-0.64488217208496,1.6768917114607647,-0.6032531583743966,0.8308042150108995,0.8308042150108995,-0.1426032619804051,0.8575101368355054,1.1901224038746578,0.4244891030114879,1.1339848280490743,0.3023296112289808,-0.3308364192745532,1.7218060474662558,-0.334991718362665,-1.333836707786973,-1.3517316131827974,-0.4675245822121844,-0.07961222444357796,-0.56871973457804,1.3769908845391448,-0.33138317864930356,-0.6052901665872246,-0.41304197672958426
891,1.4024618431842715,-0.8940202394333391,1.7668086752028194,0.2375359083479817,1.4126349698997922,-1.0371655179464778,-1.0600988273786502,0.06037444436440685,0.12747625012757716,-0.47768201026367096,0.3595631560093465,-0.6763995415945232,-0.1351474756798972,-0.4639599719650728,-0.64488217208496,1.6768917114607647,-0.6032531583743966,0.6047281443001848,0.6047281443001848,-1.7446877624253487,1.1295193101237377,-1.1239535165966879,0.33316056338330574,1.5022964633697355,-1.3058375820141686,3.022641830644782,1.942094486126598,-0.334991718362665,-1.7442608728900149,-0.38674994134681856,-0.4675245822121844,-0.9851115669383664,1.7583353261724721,-0.726221219928179,-0.7572801887511986,0.45637183710123735,-0.41304197672958426
1355,-0.461324469049237,-0.2592971786449451,0.0931874310106972,0.03858564520582226,0.6072870723455928,0.7889418435304691,-1.0600988273786502,0.06037444436440685,0.24303398906436469,-0.0031916392667950856,0.3595631560093465,-0.6763995415945232,-0.1351474756798972,-0.4639599719650728,-0.64488217208496,1.6768917114607647,-0.6032531583743966,-0.7346659350048035,-0.7346659350048035,1.019651674018778,1.498619576427032,0.3864187341393956,0.3921235503713261,1.2270238841530408,-1.3932693335338373,-0.3308364192745532,0.777712738921935,-0.334991718362665,-1.520393146470174,-0.049006356204226595,-0.4675245822121844,-0.33763198737702027,-0.56871973457804,1.3769908845391448,0.3853707146439928,-0.5203572062921477,-0.41304197672958426
1747,0.21641600812658426,-0.7036033211968209,-1.4409653761654149,0.5359613030612208,0.044891537813777374,-1.607824068408024,-1.0600988273786502,0.06037444436440685,0.3585917280011522,0.4712987317300808,0.3595631560093465,-0.6763995415945232,-0.1351474756798972,-0.4639599719650728,-0.64488217208496,1.6768917114607647,-0.6032531583743966,0.254950072634551,0.254950072634551,0.49058132838112434,1.222757581987409,1.1099629827462065,0.37033288126705827,1.4446276269416578,-1.2144342817899292,-0.3308364192745532,0.6518336311160261,-0.334991718362665,-1.1099689813671323,-0.5797462757140148,-0.4675245822121844,0.4018460038103612,-0.56871973457804,-0.726221219928179,0.1022569857169204,-0.30802480555445527,-0.41304197672958426
1689,-0.969629826931103,-0.6401310151179814,0.9299980531067583,-0.9561656705049749,-0.5482257148808685,-1.208363083084942,-1.0600988273786502,0.06037444436440685,0.47414946693793975,0.9457891027269566,0.3595631560093465,1.4784161409137435,-0.1351474756798972,-0.4639599719650728,-0.64488217208496,1.6768917114607647,-0.6032531583743966,1.0910049756402125,1.0910049756402125,0.4459609377851776,1.4408272591561622,-1.15348593490717,0.36424431195851176,1.6337814104257553,-1.157861207298262,-0.3308364192745532,-0.669897000846023,-0.334991718362665,-0.9607238304205723,-0.0007572726124278272,-0.4675245822121844,0.8340919638525592,-0.56871973457804,-0.726221219928179,-0.2922047154566818,-1.1573544085052248,-0.41304197672958426
1982,1.2895050969883013,-0.5766587090391421,1.3484033641547888,-0.3593148810784966,-1.1894632097999478,1.5878638141766337,-1.0600988273786502,0.06037444436440685,0.9363804226850898,-0.47768201026367096,0.3595631560093465,-0.6763995415945232,-0.1351474756798972,-0.4639599719650728,-0.64488217208496,1.6768917114607647,-0.6032531583743966,-1.692290045845472,-1.692290045845472,0.8326709896167157,0.4830159209202632,0.1733634306137749,0.4985132877627518,0.7633664392712893,0.8120983923503028,-0.3308364192745532,0.7147731850189812,-0.334991718362665,-1.3711479955236134,0.6747298976727573,-0.4675245822121844,2.357428518065316,-0.56871973457804,1.3769908845391448,4.010029730846279,0.5837712775438527,-0.41304197672958426
1286,-1.4214568117149837,-0.2592971786449451,1.0694664901227684,0.13806077677690198,-1.6988794548468822,-1.208363083084942,-1.0600988273786502,0.06037444436440685,1.0519381616218773,-0.0031916392667950856,0.3595631560093465,-0.6763995415945232,-0.1351474756798972,-0.4639599719650728,-0.64488217208496,1.6768917114607647,-0.6032531583743966,1.592211358819627,1.592211358819627,0.6074442561324133,0.7581073511296081,-0.4383795201033539,0.7100109584806473,0.5842085874347256,0.7806167742883044,-0.3308364192745532,0.4630149694071619,-0.334991718362665,-1.1472802691037727,1.5914624859169375,-0.4675245822121844,1.9720930301581043,-0.56871973457804,-0.726221219928179,-0.6811158085964246,-1.2422873688003018,-0.41304197672958426
1227,0.6682429929104651,-1.020964851591018,-0.04628100600531299,-1.4535413283603735,1.4449241226627672,0.6748101334381599,-1.0600988273786502,0.06037444436440685,1.3986113784322398,1.4202794737238325,0.3595631560093465,1.4784161409137435,-0.1351474756798972,-0.4639599719650728,-0.64488217208496,1.6768917114607647,-0.6032531583743966,0.10778734736059527,0.10778734736059527,-0.72691790073685,0.57856588547477,1.0593359799282374,0.7914055166054135,0.8425649746325176,0.45408253411260857,-0.3308364192745532,0.3056660846497747,-0.334991718362665,-1.1099689813671323,0.9642243992235511,-0.4675245822121844,-0.7093046851576295,1.7583353261724721,1.3769908845391448,-0.30771283977113345,-0.18062536511183983,-0.41304197672958426
1103,0.8941564853024055,0.05806435174925184,-0.04628100600531299,1.6301877503430977,1.62784374049962,0.8460076985766238,-1.0600988273786502,0.06037444436440685,1.3986113784322398,1.4202794737238325,0.3595631560093465,1.4784161409137435,-0.1351474756798972,-0.4639599719650728,-0.64488217208496,1.6768917114607647,-0.6032531583743966,-0.01804744671423644,-0.01804744671423644,0.25898025338311526,0.837475466848271,0.8209671749936319,0.6263732432422063,0.6487976842341736,0.5704378260478358,-0.3308364192745532,0.08537764598943362,-0.334991718362665,-0.7368561040007315,0.9159753156317523,-0.4675245822121844,-0.8497295266359614,1.7583353261724721,1.3769908845391448,-0.37520680205313917,0.7111707179864682,-0.41304197672958426
972,-1.0825865731270732,-1.401798688064054,-0.6041547540693537,0.03858564520582226,1.3783081521566296,-0.12411183720800407,-1.0600988273786502,0.3734791209519116,-1.721447572861023,-0.0031916392667950856,0.3595631560093465,-0.6763995415945232,-0.1351474756798972,-0.4639599719650728,-0.64488217208496,1.6768917114607647,-0.6032531583743966,-0.28251379358337425,-0.28251379358337425,1.0918942111741203,0.6432932808181452,0.37798090033640075,0.4578160087003687,0.052886374477361546,0.41655008135400423,-0.3308364192745532,0.2741963076982978,-0.334991718362665,-1.4084592832602538,1.205469817182546,-0.4675245822121844,-0.9103552512848241,1.7583353261724721,-0.726221219928179,-0.39686559659938414,-1.7518851305707634,-0.41304197672958426
478,-0.5178028421472222,1.5179273915625577,0.23265586802670737,0.83438669777446,-0.6612377495512807,1.6449296692227884,-1.0600988273786502,0.3734791209519116,-1.721447572861023,-0.0031916392667950856,0.3595631560093465,-0.6763995415945232,-0.1351474756798972,-0.4639599719650728,-0.64488217208496,1.6768917114607647,-0.6032531583743966,-0.5619096922918989,-0.5619096922918989,0.9686569419091248,0.0461060023524801,-0.09664725108206125,0.3145744044414317,-0.8782731043813468,0.6999475047463785,-0.3308364192745532,-0.38666900828272677,2.9851484236317485,0.08399222620535154,0.9642243992235511,-0.4675245822121844,-0.9736142481883762,-0.56871973457804,1.3769908845391448,-0.8732347527606186,0.6262377576913912,-0.41304197672958426
1900,1.4024618431842715,-0.5131864029603027,1.6273402381868092,-0.060889486365257456,0.6464729373492031,-0.23824354730031339,-1.0600988273786502,0.3734791209519116,-1.6058898339242356,0.4712987317300808,0.3595631560093465,-0.6763995415945232,-0.1351474756798972,-0.4639599719650728,-0.64488217208496,1.6768917114607647,-0.6032531583743966,-1.6155094935286254,-1.6155094935286254,-1.680944347288282,-0.8870472805145134,1.2027791545791502,0.08513147681413782,0.2428090757804999,0.6856405858275505,3.022641830644782,-0.10344101571943053,-0.334991718362665,-0.25180936342440957,1.205469817182546,-0.4675245822121844,0.20384254884396624,-0.56871973457804,-0.726221219928179,3.3871232006947762,0.7111707179864682,-0.41304197672958426
1608,0.4423295005185247,0.1850089639069306,1.6273402381868092,0.43648617149014113,-0.540231798420132,0.10415158297661392,-1.0600988273786502,0.3734791209519116,-1.3747743560506607,1.4202794737238325,0.3595631560093465,1.4784161409137435,-0.1351474756798972,-0.4639599719650728,-0.64488217208496,1.6768917114607647,-0.6032531583743966,1.41732232298681,1.41732232298681,1.5912176297478098,0.2364353672312142,0.32524443906768274,0.11397206827566903,-0.04476618854085129,0.005317900851618743,-0.3308364192745532,0.7462429619704581,-0.334991718362665,0.680972829991593,1.3019679843661436,-0.4675245822121844,0.7028106034297181,-0.56871973457804,-0.726221219928179,-0.43957430878495196,0.45637183710123735,-0.41304197672958426
1837,1.063591604596361,-0.6401310151179814,0.6510611790747379,0.7349115662033803,-1.1477694494361066,1.2454686838997064,-1.0600988273786502,0.3734791209519116,-1.259216617113873,-1.4266627522574227,0.3595631560093465,-0.6763995415945232,-0.1351474756798972,-0.4639599719650728,-0.64488217208496,1.6768917114607647,-0.6032531583743966,0.7945467319723887,0.7945467319723887,0.11237039856786177,-0.05175565489286091,-0.7147185771514362,0.18254858575086647,0.37890752975076614,0.5608255432226487,-0.3308364192745532,1.6273967166118237,-0.334991718362665,-0.5876109530541708,1.1572207335907474,-0.4675245822121844,1.9718046486605854,-0.56871973457804,1.3769908845391448,-0.07740541665128045,0.3714388768061604,-0.41304197672958426
1823,1.2895050969883013,0.1850089639069306,-0.3252178800373334,0.6354364346323006,-1.6987227113868677,-0.8089020977618593,-1.0600988273786502,0.3734791209519116,-1.0281011392402981,-0.47768201026367096,0.3595631560093465,-0.6763995415945232,-0.1351474756798972,-0.4639599719650728,-0.64488217208496,1.6768917114607647,-0.6032531583743966,1.2829563564323287,1.2829563564323287,-0.012991651201702776,0.3728252359904701,0.22188097498099546,0.4824907369507915,0.8371825498992302,0.8915137613968591,-0.3308364192745532,1.56445716270887,-0.334991718362665,-0.1771867879511288,1.0607225664071498,-0.4675245822121844,3.5200609412198625,-0.56871973457804,-0.726221219928179,-0.26091839158243335,1.0933690393143145,2.4210614328303324
